,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
6080,-117.97,34.09,27.0,3569.0,761.0,3339.0,762.0,4.1304,160500.0,0.0,1.0,0.0,0.0,0.0
6081,-117.95,34.11,29.0,1986.0,448.0,2013.0,432.0,3.1034,140800.0,0.0,1.0,0.0,0.0,0.0
6082,-117.96,34.1,35.0,4036.0,904.0,3878.0,846.0,3.2957,141600.0,0.0,1.0,0.0,0.0,0.0
6083,-117.97,34.1,33.0,1558.0,316.0,1600.0,338.0,2.9712,143900.0,0.0,1.0,0.0,0.0,0.0
6084,-117.97,34.1,26.0,1399.0,277.0,1285.0,276.0,4.0,160100.0,0.0,1.0,0.0,0.0,0.0
6085,-117.96,34.09,30.0,2686.0,613.0,2477.0,573.0,3.4427,160800.0,0.0,1.0,0.0,0.0,0.0
6086,-117.96,34.09,6.0,1954.0,534.0,1584.0,496.0,3.1621,131000.0,0.0,1.0,0.0,0.0,0.0
6087,-117.96,34.1,30.0,2775.0,657.0,2847.0,642.0,3.2266,141800.0,0.0,1.0,0.0,0.0,0.0
6088,-117.97,34.09,31.0,2779.0,639.0,2259.0,670.0,3.4032,143400.0,0.0,1.0,0.0,0.0,0.0
6273,-117.75,34.06,52.0,1171.0,318.0,1126.0,276.0,1.9762,105800.0,0.0,1.0,0.0,0.0,0.0
6274,-117.75,34.06,52.0,62.0,9.0,44.0,16.0,0.4999,112500.0,0.0,1.0,0.0,0.0,0.0
6275,-117.74,34.06,4.0,1391.0,506.0,727.0,369.0,1.4722,137500.0,0.0,1.0,0.0,0.0,0.0
6276,-117.75,34.05,27.0,437.0,108.0,469.0,97.0,1.7206,107500.0,0.0,1.0,0.0,0.0,0.0
6277,-117.75,34.05,37.0,378.0,92.0,503.0,103.0,2.1908,94600.0,0.0,1.0,0.0,0.0,0.0
6278,-117.75,34.06,44.0,477.0,135.0,502.0,117.0,2.0156,112500.0,0.0,1.0,0.0,0.0,0.0
6279,-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,67500.0,0.0,1.0,0.0,0.0,0.0
6280,-117.94,34.15,33.0,859.0,144.0,421.0,138.0,4.4821,220100.0,0.0,1.0,0.0,0.0,0.0
6281,-117.95,34.16,17.0,7116.0,1089.0,3538.0,1083.0,6.2654,273800.0,0.0,1.0,0.0,0.0,0.0
6282,-117.94,34.14,33.0,1620.0,283.0,868.0,275.0,5.411,219400.0,0.0,1.0,0.0,0.0,0.0
6283,-117.95,34.14,13.0,3859.0,710.0,2283.0,759.0,4.5594,184500.0,0.0,1.0,0.0,0.0,0.0
6284,-117.95,34.14,33.0,1943.0,440.0,1526.0,353.0,3.038,137500.0,0.0,1.0,0.0,0.0,0.0
6285,-117.96,34.14,27.0,2221.0,542.0,1328.0,523.0,2.5275,151700.0,0.0,1.0,0.0,0.0,0.0
6286,-117.96,34.14,33.0,1994.0,405.0,993.0,403.0,3.766,163900.0,0.0,1.0,0.0,0.0,0.0
6287,-117.96,34.14,9.0,907.0,207.0,619.0,194.0,3.9464,179600.0,0.0,1.0,0.0,0.0,0.0
6288,-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,150300.0,0.0,1.0,0.0,0.0,0.0
6289,-117.97,34.14,33.0,1328.0,348.0,903.0,329.0,3.1094,136000.0,0.0,1.0,0.0,0.0,0.0
6290,-117.97,34.13,42.0,683.0,127.0,541.0,138.0,3.4375,151700.0,0.0,1.0,0.0,0.0,0.0
6291,-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,148000.0,0.0,1.0,0.0,0.0,0.0
6292,-117.97,34.13,33.0,2038.0,473.0,1546.0,469.0,3.4777,144500.0,0.0,1.0,0.0,0.0,0.0
6293,-117.98,34.13,37.0,1447.0,309.0,1279.0,290.0,4.0083,142900.0,0.0,1.0,0.0,0.0,0.0
6294,-117.98,34.13,29.0,2110.0,460.0,1890.0,448.0,3.6806,130500.0,0.0,1.0,0.0,0.0,0.0
6295,-117.97,34.15,33.0,2474.0,472.0,1268.0,437.0,6.4576,500001.0,0.0,1.0,0.0,0.0,0.0
6296,-117.97,34.17,35.0,5005.0,848.0,2112.0,813.0,4.9968,295000.0,0.0,1.0,0.0,0.0,0.0
6297,-118.0,34.16,42.0,1020.0,156.0,398.0,157.0,6.101,311800.0,0.0,1.0,0.0,0.0,0.0
6298,-118.01,34.16,47.0,1745.0,270.0,753.0,275.0,5.532,318500.0,0.0,1.0,0.0,0.0,0.0
6299,-117.99,34.18,38.0,2981.0,432.0,1063.0,437.0,6.5254,365000.0,0.0,1.0,0.0,0.0,0.0
6300,-117.99,34.16,40.0,3838.0,696.0,1851.0,674.0,4.2407,262000.0,0.0,1.0,0.0,0.0,0.0
6301,-118.0,34.16,52.0,1354.0,227.0,531.0,206.0,4.8059,270600.0,0.0,1.0,0.0,0.0,0.0
6302,-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,256800.0,0.0,1.0,0.0,0.0,0.0
6303,-118.01,34.15,52.0,2234.0,472.0,986.0,439.0,3.9125,265500.0,0.0,1.0,0.0,0.0,0.0
6304,-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,280800.0,0.0,1.0,0.0,0.0,0.0
6305,-118.02,34.17,32.0,3868.0,548.0,1558.0,528.0,9.4667,500001.0,0.0,1.0,0.0,0.0,0.0
6306,-118.03,34.16,36.0,1640.0,239.0,693.0,253.0,6.6888,500001.0,0.0,1.0,0.0,0.0,0.0
6307,-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,486800.0,0.0,1.0,0.0,0.0,0.0
6308,-118.02,34.15,44.0,2267.0,426.0,980.0,372.0,3.6,307400.0,0.0,1.0,0.0,0.0,0.0
6309,-118.06,34.17,38.0,2726.0,398.0,1059.0,380.0,7.2419,410400.0,0.0,1.0,0.0,0.0,0.0
6310,-118.05,34.17,45.0,2535.0,455.0,1036.0,437.0,5.0482,388900.0,0.0,1.0,0.0,0.0,0.0
6311,-118.04,34.17,52.0,1885.0,401.0,764.0,373.0,4.0385,265700.0,0.0,1.0,0.0,0.0,0.0
6312,-118.04,34.18,37.0,3134.0,532.0,1220.0,508.0,5.2865,455400.0,0.0,1.0,0.0,0.0,0.0
6313,-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,350700.0,0.0,1.0,0.0,0.0,0.0
6314,-118.05,34.16,36.0,3908.0,732.0,1688.0,725.0,4.5625,376800.0,0.0,1.0,0.0,0.0,0.0
6315,-118.05,34.16,41.0,3320.0,713.0,1236.0,659.0,3.5694,278600.0,0.0,1.0,0.0,0.0,0.0
6316,-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,286500.0,0.0,1.0,0.0,0.0,0.0
6317,-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,362500.0,0.0,1.0,0.0,0.0,0.0
6318,-118.07,34.16,35.0,3585.0,671.0,1401.0,623.0,4.125,330000.0,0.0,1.0,0.0,0.0,0.0
6319,-118.03,34.16,36.0,1401.0,218.0,667.0,225.0,7.1615,484700.0,0.0,1.0,0.0,0.0,0.0
6320,-118.03,34.16,39.0,2731.0,366.0,1034.0,338.0,9.8098,500001.0,0.0,1.0,0.0,0.0,0.0
6321,-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,500001.0,0.0,1.0,0.0,0.0,0.0
6322,-118.06,34.15,37.0,1980.0,226.0,697.0,226.0,15.0001,500001.0,0.0,1.0,0.0,0.0,0.0
6323,-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,500001.0,0.0,1.0,0.0,0.0,0.0
6324,-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341,391500.0,0.0,1.0,0.0,0.0,0.0
6325,-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315,437300.0,0.0,1.0,0.0,0.0,0.0
6326,-118.06,34.14,40.0,2662.0,379.0,1151.0,387.0,8.4889,500001.0,0.0,1.0,0.0,0.0,0.0
6327,-118.03,34.14,44.0,1446.0,250.0,721.0,243.0,4.7308,352200.0,0.0,1.0,0.0,0.0,0.0
6328,-118.04,34.13,22.0,3359.0,643.0,1227.0,588.0,4.645,276200.0,0.0,1.0,0.0,0.0,0.0
6329,-118.04,34.15,34.0,1523.0,311.0,676.0,295.0,3.3621,377200.0,0.0,1.0,0.0,0.0,0.0
6330,-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,500001.0,0.0,1.0,0.0,0.0,0.0
6331,-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,218300.0,0.0,1.0,0.0,0.0,0.0
6332,-118.06,34.13,28.0,12139.0,2873.0,5359.0,2731.0,3.292,227300.0,0.0,1.0,0.0,0.0,0.0
6333,-118.02,34.14,34.0,1077.0,257.0,478.0,199.0,2.6316,252800.0,0.0,1.0,0.0,0.0,0.0
6334,-118.02,34.13,32.0,3308.0,718.0,1803.0,667.0,3.9464,273600.0,0.0,1.0,0.0,0.0,0.0
6335,-118.03,34.14,31.0,4353.0,1117.0,2338.0,1037.0,3.0727,242600.0,0.0,1.0,0.0,0.0,0.0
6336,-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,4.7159,365900.0,0.0,1.0,0.0,0.0,0.0
6337,-118.02,34.13,33.0,2874.0,458.0,1239.0,431.0,5.2329,430900.0,0.0,1.0,0.0,0.0,0.0
6338,-118.02,34.13,34.0,1966.0,319.0,980.0,297.0,7.7307,429000.0,0.0,1.0,0.0,0.0,0.0
6339,-118.03,34.13,33.0,2352.0,373.0,995.0,359.0,4.9583,445700.0,0.0,1.0,0.0,0.0,0.0
6340,-118.02,34.12,37.0,2250.0,360.0,989.0,329.0,6.1536,366000.0,0.0,1.0,0.0,0.0,0.0
6341,-118.02,34.11,35.0,2454.0,458.0,1110.0,435.0,3.8029,414800.0,0.0,1.0,0.0,0.0,0.0
6342,-118.02,34.12,36.0,1471.0,246.0,751.0,230.0,5.4555,395100.0,0.0,1.0,0.0,0.0,0.0
6343,-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,408500.0,0.0,1.0,0.0,0.0,0.0
6344,-118.03,34.11,34.0,2837.0,460.0,1344.0,458.0,6.5722,437400.0,0.0,1.0,0.0,0.0,0.0
6345,-118.01,34.14,20.0,3350.0,831.0,1816.0,744.0,2.8352,161700.0,0.0,1.0,0.0,0.0,0.0
6346,-118.01,34.14,23.0,3425.0,754.0,2202.0,729.0,3.52,187300.0,0.0,1.0,0.0,0.0,0.0
6347,-118.02,34.14,31.0,6854.0,1578.0,4131.0,1524.0,3.5878,222800.0,0.0,1.0,0.0,0.0,0.0
6348,-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,185600.0,0.0,1.0,0.0,0.0,0.0
6349,-118.0,34.15,43.0,2583.0,633.0,1544.0,617.0,2.5417,178300.0,0.0,1.0,0.0,0.0,0.0
6350,-118.01,34.15,32.0,6597.0,1579.0,3689.0,1459.0,3.2377,184100.0,0.0,1.0,0.0,0.0,0.0
6351,-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,235200.0,0.0,1.0,0.0,0.0,0.0
6352,-118.0,34.13,24.0,2584.0,520.0,1869.0,503.0,3.2841,167000.0,0.0,1.0,0.0,0.0,0.0
6353,-118.0,34.14,31.0,1298.0,431.0,1131.0,425.0,1.0548,178100.0,0.0,1.0,0.0,0.0,0.0
6354,-118.0,34.14,39.0,1302.0,303.0,800.0,291.0,3.2723,166900.0,0.0,1.0,0.0,0.0,0.0
6355,-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,158100.0,0.0,1.0,0.0,0.0,0.0
6356,-117.99,34.13,37.0,1568.0,371.0,1618.0,350.0,2.9605,129400.0,0.0,1.0,0.0,0.0,0.0
6357,-117.99,34.12,37.0,1527.0,331.0,1504.0,324.0,3.2857,130100.0,0.0,1.0,0.0,0.0,0.0
6358,-117.99,34.12,35.0,1040.0,231.0,1040.0,242.0,2.5395,139200.0,0.0,1.0,0.0,0.0,0.0
6359,-118.0,34.12,37.0,1340.0,325.0,928.0,333.0,3.9219,175000.0,0.0,1.0,0.0,0.0,0.0
6360,-118.0,34.12,42.0,870.0,170.0,546.0,164.0,4.625,173800.0,0.0,1.0,0.0,0.0,0.0
6361,-118.01,34.13,38.0,3374.0,671.0,1906.0,640.0,4.0729,212300.0,0.0,1.0,0.0,0.0,0.0
6362,-118.01,34.12,43.0,1185.0,207.0,657.0,198.0,4.5491,214800.0,0.0,1.0,0.0,0.0,0.0
6363,-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,278400.0,0.0,1.0,0.0,0.0,0.0
6364,-118.01,34.11,32.0,1978.0,536.0,826.0,470.0,2.5114,212200.0,0.0,1.0,0.0,0.0,0.0
6365,-118.01,34.11,43.0,1858.0,345.0,1054.0,329.0,3.5625,211600.0,0.0,1.0,0.0,0.0,0.0
6366,-118.01,34.11,36.0,1722.0,320.0,794.0,322.0,4.2132,212200.0,0.0,1.0,0.0,0.0,0.0
6367,-118.02,34.1,36.0,1928.0,361.0,1008.0,368.0,4.733,233700.0,0.0,1.0,0.0,0.0,0.0
6368,-118.02,34.1,36.0,452.0,80.0,248.0,83.0,1.9688,226000.0,0.0,1.0,0.0,0.0,0.0
6369,-118.02,34.11,39.0,1504.0,280.0,718.0,261.0,4.625,219000.0,0.0,1.0,0.0,0.0,0.0
6370,-118.03,34.1,38.0,2301.0,416.0,1079.0,398.0,4.4236,233600.0,0.0,1.0,0.0,0.0,0.0
6371,-118.03,34.1,30.0,2773.0,634.0,1376.0,540.0,2.7857,201700.0,0.0,1.0,0.0,0.0,0.0
6372,-118.03,34.1,31.0,2647.0,539.0,1473.0,520.0,3.94,223900.0,0.0,1.0,0.0,0.0,0.0
6373,-118.03,34.1,32.0,2668.0,609.0,1512.0,541.0,2.9422,233100.0,0.0,1.0,0.0,0.0,0.0
6374,-118.03,34.11,38.0,2076.0,361.0,988.0,332.0,5.9175,416900.0,0.0,1.0,0.0,0.0,0.0
6375,-118.04,34.11,44.0,773.0,120.0,405.0,121.0,5.0,447100.0,0.0,1.0,0.0,0.0,0.0
6376,-118.04,34.11,37.0,1275.0,177.0,598.0,174.0,7.1885,500001.0,0.0,1.0,0.0,0.0,0.0
6377,-118.05,34.11,42.0,3677.0,627.0,1779.0,622.0,5.1509,426500.0,0.0,1.0,0.0,0.0,0.0
6378,-118.04,34.13,39.0,2485.0,382.0,1072.0,342.0,6.0878,430200.0,0.0,1.0,0.0,0.0,0.0
6379,-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249,445200.0,0.0,1.0,0.0,0.0,0.0
6380,-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,500001.0,0.0,1.0,0.0,0.0,0.0
6381,-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500001.0,0.0,1.0,0.0,0.0,0.0
6382,-118.05,34.12,20.0,5218.0,959.0,2302.0,850.0,3.55,476700.0,0.0,1.0,0.0,0.0,0.0
6383,-118.06,34.12,25.0,3891.0,848.0,1848.0,759.0,3.6639,248100.0,0.0,1.0,0.0,0.0,0.0
6384,-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,271500.0,0.0,1.0,0.0,0.0,0.0
6385,-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,275400.0,0.0,1.0,0.0,0.0,0.0
6386,-118.05,34.11,48.0,1410.0,304.0,677.0,274.0,3.2596,272400.0,0.0,1.0,0.0,0.0,0.0
6387,-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,239500.0,0.0,1.0,0.0,0.0,0.0
6388,-118.06,34.11,39.0,2603.0,547.0,1196.0,487.0,3.0854,248700.0,0.0,1.0,0.0,0.0,0.0
6389,-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,273800.0,0.0,1.0,0.0,0.0,0.0
6390,-118.05,34.1,36.0,1606.0,318.0,889.0,294.0,4.7931,272600.0,0.0,1.0,0.0,0.0,0.0
6395,-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,235300.0,0.0,1.0,0.0,0.0,0.0
6396,-118.04,34.09,34.0,2597.0,461.0,1542.0,470.0,4.6211,248900.0,0.0,1.0,0.0,0.0,0.0
6397,-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,252200.0,0.0,1.0,0.0,0.0,0.0
6398,-118.05,34.1,42.0,2065.0,404.0,1313.0,402.0,4.0179,274300.0,0.0,1.0,0.0,0.0,0.0
6408,-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,183000.0,0.0,1.0,0.0,0.0,0.0
6410,-118.04,34.09,32.0,1339.0,334.0,817.0,349.0,2.8333,186000.0,0.0,1.0,0.0,0.0,0.0
6412,-118.02,34.09,32.0,1747.0,399.0,1199.0,402.0,3.4286,191800.0,0.0,1.0,0.0,0.0,0.0
6413,-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,175200.0,0.0,1.0,0.0,0.0,0.0
6414,-118.02,34.09,24.0,2080.0,514.0,1976.0,478.0,2.6917,170000.0,0.0,1.0,0.0,0.0,0.0
6415,-118.03,34.09,29.0,1219.0,338.0,1152.0,323.0,2.8029,180900.0,0.0,1.0,0.0,0.0,0.0
6416,-118.03,34.08,32.0,1780.0,484.0,1732.0,454.0,2.4464,169600.0,0.0,1.0,0.0,0.0,0.0
6417,-118.0,34.1,34.0,2249.0,460.0,1544.0,441.0,3.4005,176300.0,0.0,1.0,0.0,0.0,0.0
6418,-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,179200.0,0.0,1.0,0.0,0.0,0.0
6419,-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085,181400.0,0.0,1.0,0.0,0.0,0.0
6420,-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,166300.0,0.0,1.0,0.0,0.0,0.0
6421,-118.0,34.08,29.0,2003.0,401.0,1520.0,364.0,3.994,195300.0,0.0,1.0,0.0,0.0,0.0
6422,-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531,166300.0,0.0,1.0,0.0,0.0,0.0
6423,-118.02,34.08,28.0,2769.0,631.0,2452.0,581.0,2.6071,175900.0,0.0,1.0,0.0,0.0,0.0
6424,-118.01,34.08,35.0,1852.0,358.0,1414.0,347.0,4.275,173600.0,0.0,1.0,0.0,0.0,0.0
6425,-118.01,34.09,32.0,1613.0,361.0,1283.0,404.0,3.1944,181700.0,0.0,1.0,0.0,0.0,0.0
6426,-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,185100.0,0.0,1.0,0.0,0.0,0.0
6427,-118.02,34.08,31.0,2402.0,632.0,2830.0,603.0,2.3333,164200.0,0.0,1.0,0.0,0.0,0.0
6428,-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,159200.0,0.0,1.0,0.0,0.0,0.0
6429,-118.03,34.08,42.0,1597.0,373.0,1311.0,352.0,2.9688,162800.0,0.0,1.0,0.0,0.0,0.0
6446,-118.01,34.07,22.0,6311.0,1572.0,6666.0,1456.0,2.9334,182600.0,0.0,1.0,0.0,0.0,0.0
6447,-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,155400.0,0.0,1.0,0.0,0.0,0.0
6448,-118.01,34.07,24.0,5684.0,1485.0,6626.0,1481.0,2.2559,166800.0,0.0,1.0,0.0,0.0,0.0
6449,-118.02,34.07,21.0,3245.0,959.0,3528.0,887.0,2.3236,156300.0,0.0,1.0,0.0,0.0,0.0
6480,-118.09,34.18,34.0,3113.0,409.0,1139.0,418.0,10.2289,500001.0,0.0,1.0,0.0,0.0,0.0
6481,-118.07,34.17,34.0,4062.0,597.0,1525.0,566.0,7.8588,454800.0,0.0,1.0,0.0,0.0,0.0
6482,-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,326100.0,0.0,1.0,0.0,0.0,0.0
6483,-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,5.7051,326000.0,0.0,1.0,0.0,0.0,0.0
6484,-118.1,34.18,39.0,2321.0,336.0,880.0,339.0,7.7108,450000.0,0.0,1.0,0.0,0.0,0.0
6485,-118.11,34.19,50.0,1430.0,186.0,620.0,201.0,9.532,483300.0,0.0,1.0,0.0,0.0,0.0
6486,-118.12,34.19,52.0,2405.0,299.0,970.0,319.0,8.7835,444100.0,0.0,1.0,0.0,0.0,0.0
6487,-118.11,34.2,36.0,4915.0,725.0,1897.0,700.0,6.827,359400.0,0.0,1.0,0.0,0.0,0.0
6488,-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,295500.0,0.0,1.0,0.0,0.0,0.0
6489,-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,303900.0,0.0,1.0,0.0,0.0,0.0
6490,-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,274100.0,0.0,1.0,0.0,0.0,0.0
6491,-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,234000.0,0.0,1.0,0.0,0.0,0.0
6492,-118.13,34.2,46.0,1271.0,236.0,573.0,210.0,4.9312,240200.0,0.0,1.0,0.0,0.0,0.0
6493,-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,242200.0,0.0,1.0,0.0,0.0,0.0
6494,-118.14,34.19,45.0,3595.0,619.0,1686.0,607.0,4.73,201000.0,0.0,1.0,0.0,0.0,0.0
6495,-118.14,34.2,39.0,2569.0,426.0,1282.0,432.0,5.0953,207400.0,0.0,1.0,0.0,0.0,0.0
6496,-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,210300.0,0.0,1.0,0.0,0.0,0.0
6497,-118.15,34.2,52.0,1786.0,306.0,1018.0,322.0,4.1518,182100.0,0.0,1.0,0.0,0.0,0.0
6498,-118.15,34.2,46.0,1505.0,261.0,857.0,269.0,4.5,184200.0,0.0,1.0,0.0,0.0,0.0
6499,-118.15,34.21,34.0,2765.0,515.0,1422.0,438.0,5.4727,238900.0,0.0,1.0,0.0,0.0,0.0
6534,-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,234000.0,0.0,1.0,0.0,0.0,0.0
6536,-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,237000.0,0.0,1.0,0.0,0.0,0.0
6538,-118.1,34.18,47.0,2168.0,352.0,902.0,361.0,5.894,300900.0,0.0,1.0,0.0,0.0,0.0
6539,-118.11,34.18,52.0,3571.0,510.0,1434.0,490.0,5.9009,376000.0,0.0,1.0,0.0,0.0,0.0
6540,-118.12,34.18,44.0,2357.0,342.0,891.0,337.0,6.3467,352700.0,0.0,1.0,0.0,0.0,0.0
6541,-118.13,34.18,52.0,3094.0,519.0,1309.0,488.0,6.4223,310900.0,0.0,1.0,0.0,0.0,0.0
6542,-118.1,34.17,46.0,1774.0,315.0,753.0,330.0,4.7241,279600.0,0.0,1.0,0.0,0.0,0.0
6543,-118.1,34.17,48.0,1111.0,229.0,421.0,202.0,3.2813,268100.0,0.0,1.0,0.0,0.0,0.0
6544,-118.11,34.17,50.0,3374.0,598.0,1484.0,569.0,4.99,261600.0,0.0,1.0,0.0,0.0,0.0
6545,-118.11,34.17,46.0,2837.0,592.0,1453.0,549.0,3.1115,234600.0,0.0,1.0,0.0,0.0,0.0
6546,-118.12,34.18,47.0,2344.0,513.0,1537.0,481.0,3.4777,230600.0,0.0,1.0,0.0,0.0,0.0
6547,-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,309100.0,0.0,1.0,0.0,0.0,0.0
6548,-118.12,34.17,37.0,2705.0,676.0,1551.0,608.0,2.2692,225000.0,0.0,1.0,0.0,0.0,0.0
6549,-118.12,34.17,52.0,1835.0,330.0,777.0,317.0,3.7159,315400.0,0.0,1.0,0.0,0.0,0.0
6589,-118.12,34.17,52.0,2948.0,542.0,1363.0,495.0,4.7098,287900.0,0.0,1.0,0.0,0.0,0.0
6593,-118.09,34.17,36.0,2875.0,552.0,1131.0,458.0,4.3083,269300.0,0.0,1.0,0.0,0.0,0.0
6594,-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,283700.0,0.0,1.0,0.0,0.0,0.0
6595,-118.1,34.17,44.0,4505.0,894.0,2296.0,899.0,3.4811,300500.0,0.0,1.0,0.0,0.0,0.0
6596,-118.12,34.17,52.0,2166.0,483.0,1308.0,467.0,3.0417,222600.0,0.0,1.0,0.0,0.0,0.0
6597,-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,325600.0,0.0,1.0,0.0,0.0,0.0
6598,-118.11,34.16,52.0,2489.0,437.0,1101.0,438.0,4.2065,320300.0,0.0,1.0,0.0,0.0,0.0
6599,-118.11,34.16,52.0,1353.0,274.0,852.0,306.0,3.4583,239900.0,0.0,1.0,0.0,0.0,0.0
6604,-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,330200.0,0.0,1.0,0.0,0.0,0.0
6605,-118.1,34.15,32.0,978.0,227.0,543.0,211.0,3.0096,199000.0,0.0,1.0,0.0,0.0,0.0
6606,-118.1,34.15,14.0,1442.0,369.0,782.0,343.0,2.7431,177500.0,0.0,1.0,0.0,0.0,0.0
6607,-118.08,34.16,42.0,3490.0,665.0,1713.0,620.0,4.5461,242400.0,0.0,1.0,0.0,0.0,0.0
6608,-118.09,34.15,46.0,271.0,74.0,150.0,55.0,2.2321,237500.0,0.0,1.0,0.0,0.0,0.0
6609,-118.09,34.15,52.0,670.0,141.0,268.0,110.0,3.5568,205000.0,0.0,1.0,0.0,0.0,0.0
6610,-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452,260100.0,0.0,1.0,0.0,0.0,0.0
6611,-118.09,34.16,45.0,2199.0,358.0,942.0,353.0,5.0393,321100.0,0.0,1.0,0.0,0.0,0.0
6612,-118.07,34.16,39.0,1804.0,265.0,730.0,276.0,6.4761,397500.0,0.0,1.0,0.0,0.0,0.0
6613,-118.07,34.16,35.0,2459.0,438.0,970.0,437.0,4.2143,369400.0,0.0,1.0,0.0,0.0,0.0
6614,-118.07,34.15,45.0,1095.0,237.0,672.0,234.0,3.4087,209200.0,0.0,1.0,0.0,0.0,0.0
6615,-118.07,34.14,42.0,3200.0,685.0,1668.0,628.0,3.375,260400.0,0.0,1.0,0.0,0.0,0.0
6616,-118.08,34.15,28.0,238.0,58.0,142.0,31.0,0.4999,500001.0,0.0,1.0,0.0,0.0,0.0
6617,-118.08,34.14,45.0,2923.0,604.0,1903.0,560.0,3.1729,218700.0,0.0,1.0,0.0,0.0,0.0
6618,-118.08,34.14,52.0,1282.0,189.0,431.0,187.0,6.1159,470800.0,0.0,1.0,0.0,0.0,0.0
6619,-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,500001.0,0.0,1.0,0.0,0.0,0.0
6620,-118.08,34.13,35.0,1897.0,279.0,733.0,291.0,7.4185,500001.0,0.0,1.0,0.0,0.0,0.0
6621,-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,281100.0,0.0,1.0,0.0,0.0,0.0
6622,-118.09,34.14,40.0,3092.0,549.0,1457.0,536.0,5.3377,373800.0,0.0,1.0,0.0,0.0,0.0
6623,-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,210900.0,0.0,1.0,0.0,0.0,0.0
6665,-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,396700.0,0.0,1.0,0.0,0.0,0.0
6669,-118.07,34.13,27.0,3787.0,913.0,1992.0,853.0,3.301,251200.0,0.0,1.0,0.0,0.0,0.0
