,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
2955,-119.07,35.33,13.0,9027.0,1901.0,4870.0,1797.0,3.406,100700.0,0.0,1.0,0.0,0.0,0.0
2956,-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,82800.0,0.0,1.0,0.0,0.0,0.0
2972,-119.05,35.32,11.0,7035.0,1455.0,3525.0,1387.0,3.4827,93600.0,0.0,1.0,0.0,0.0,0.0
2976,-119.05,35.3,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,88200.0,0.0,1.0,0.0,0.0,0.0
2978,-119.02,35.3,10.0,7397.0,1369.0,4611.0,1310.0,3.6369,81600.0,0.0,1.0,0.0,0.0,0.0
2980,-119.01,35.31,19.0,7092.0,1517.0,4101.0,1436.0,2.1006,74800.0,0.0,1.0,0.0,0.0,0.0
2981,-119.01,35.3,7.0,8596.0,1597.0,4893.0,1520.0,3.9054,80900.0,0.0,1.0,0.0,0.0,0.0
2983,-119.13,35.22,5.0,6268.0,1003.0,3269.0,980.0,5.1457,118200.0,0.0,1.0,0.0,0.0,0.0
2985,-119.01,35.28,10.0,7011.0,1453.0,4163.0,1307.0,2.7659,77500.0,0.0,1.0,0.0,0.0,0.0
2991,-119.15,34.83,6.0,8733.0,1600.0,2006.0,736.0,4.5724,168400.0,0.0,1.0,0.0,0.0,0.0
3002,-119.45,35.15,33.0,5050.0,964.0,2293.0,919.0,3.1592,75400.0,0.0,1.0,0.0,0.0,0.0
3008,-119.12,35.41,12.0,5589.0,941.0,3018.0,917.0,4.4561,96900.0,0.0,1.0,0.0,0.0,0.0
3012,-119.2,35.37,6.0,7383.0,1095.0,3415.0,1059.0,5.3119,157300.0,0.0,1.0,0.0,0.0,0.0
3066,-118.41,35.63,15.0,5907.0,1257.0,2310.0,1001.0,2.3125,96900.0,0.0,1.0,0.0,0.0,0.0
3070,-118.45,35.58,16.0,5396.0,1182.0,1802.0,807.0,1.8819,69700.0,0.0,1.0,0.0,0.0,0.0
3089,-117.66,35.62,11.0,5897.0,1138.0,2728.0,1072.0,4.15,85700.0,0.0,1.0,0.0,0.0,0.0
3090,-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,87200.0,0.0,1.0,0.0,0.0,0.0
3110,-118.34,34.86,11.0,7353.0,1482.0,3571.0,1308.0,2.8097,130000.0,0.0,1.0,0.0,0.0,0.0
3123,-118.66,35.2,7.0,9664.0,1692.0,3617.0,1370.0,4.0581,162900.0,0.0,1.0,0.0,0.0,0.0
3125,-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,115800.0,0.0,1.0,0.0,0.0,0.0
3143,-118.9,35.26,31.0,6145.0,1492.0,5666.0,1457.0,1.9066,54600.0,0.0,1.0,0.0,0.0,0.0
3153,-119.93,36.32,25.0,8363.0,1636.0,7679.0,1580.0,2.0285,106300.0,0.0,1.0,0.0,0.0,0.0
3291,-122.78,38.97,11.0,5175.0,971.0,2144.0,792.0,3.0466,97300.0,0.0,1.0,0.0,0.0,0.0
3328,-121.03,40.35,52.0,5486.0,1044.0,1977.0,754.0,2.1833,49500.0,0.0,1.0,0.0,0.0,0.0
3344,-118.27,34.27,27.0,5205.0,859.0,2363.0,888.0,6.1946,276100.0,1.0,0.0,0.0,0.0,0.0
3351,-118.29,34.25,8.0,5568.0,1514.0,3565.0,1374.0,3.0795,161500.0,1.0,0.0,0.0,0.0,0.0
3360,-118.33,34.24,31.0,6434.0,1188.0,3540.0,1131.0,4.2639,293300.0,1.0,0.0,0.0,0.0,0.0
3361,-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997,228700.0,1.0,0.0,0.0,0.0,0.0
3383,-118.32,34.26,24.0,5106.0,1010.0,2310.0,957.0,4.4375,191500.0,1.0,0.0,0.0,0.0,0.0
3386,-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,154900.0,1.0,0.0,0.0,0.0,0.0
3423,-118.43,34.33,18.0,5891.0,920.0,2882.0,911.0,5.901,235600.0,1.0,0.0,0.0,0.0,0.0
3424,-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,4.1724,211600.0,1.0,0.0,0.0,0.0,0.0
3425,-118.42,34.31,19.0,6755.0,1443.0,4205.0,1395.0,3.9583,163200.0,1.0,0.0,0.0,0.0,0.0
3427,-118.41,34.32,18.0,6572.0,1105.0,3473.0,1067.0,5.2987,203400.0,1.0,0.0,0.0,0.0,0.0
3435,-118.46,34.32,10.0,5777.0,1112.0,2917.0,1056.0,4.1514,194100.0,1.0,0.0,0.0,0.0,0.0
3449,-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,374000.0,1.0,0.0,0.0,0.0,0.0
3450,-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,344000.0,1.0,0.0,0.0,0.0,0.0
3456,-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,377200.0,1.0,0.0,0.0,0.0,0.0
3457,-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,10.8805,500001.0,1.0,0.0,0.0,0.0,0.0
3459,-118.57,34.29,4.0,6995.0,1151.0,2907.0,1089.0,7.0808,341200.0,1.0,0.0,0.0,0.0,0.0
3500,-118.54,34.26,22.0,5303.0,838.0,2372.0,807.0,5.6912,311800.0,1.0,0.0,0.0,0.0,0.0
3507,-118.52,34.26,21.0,8850.0,2139.0,4717.0,1979.0,3.7816,254200.0,1.0,0.0,0.0,0.0,0.0
3509,-118.52,34.25,11.0,7849.0,1664.0,3561.0,1500.0,4.6625,290900.0,1.0,0.0,0.0,0.0,0.0
3510,-118.49,34.26,25.0,8389.0,1872.0,4483.0,1747.0,3.5497,261300.0,1.0,0.0,0.0,0.0,0.0
3512,-118.57,34.27,20.0,7384.0,845.0,2795.0,872.0,9.6047,500001.0,1.0,0.0,0.0,0.0,0.0
3513,-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,7.167,357100.0,1.0,0.0,0.0,0.0,0.0
3514,-118.61,34.24,17.0,5406.0,895.0,2337.0,882.0,6.0137,375900.0,1.0,0.0,0.0,0.0,0.0
3516,-118.62,34.26,15.0,10860.0,1653.0,4178.0,1581.0,6.3249,262100.0,1.0,0.0,0.0,0.0,0.0
3517,-118.6,34.26,18.0,6154.0,1070.0,3010.0,1034.0,5.6392,271500.0,1.0,0.0,0.0,0.0,0.0
3518,-118.61,34.25,16.0,8295.0,1506.0,3903.0,1451.0,5.5111,276600.0,1.0,0.0,0.0,0.0,0.0
3523,-118.61,34.22,24.0,5256.0,758.0,2474.0,780.0,7.3252,333700.0,1.0,0.0,0.0,0.0,0.0
3524,-118.6,34.23,19.0,8866.0,2355.0,5005.0,2194.0,3.2564,230300.0,1.0,0.0,0.0,0.0,0.0
3525,-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347,254500.0,1.0,0.0,0.0,0.0,0.0
3528,-118.57,34.25,34.0,5098.0,778.0,2239.0,778.0,5.6149,273100.0,1.0,0.0,0.0,0.0,0.0
3530,-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,3.6231,193300.0,1.0,0.0,0.0,0.0,0.0
3540,-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,229000.0,1.0,0.0,0.0,0.0,0.0
3542,-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,483500.0,1.0,0.0,0.0,0.0,0.0
3546,-118.53,34.25,20.0,6331.0,1537.0,2957.0,1509.0,3.3892,323100.0,1.0,0.0,0.0,0.0,0.0
3552,-118.55,34.24,21.0,5751.0,1082.0,2230.0,1016.0,4.3458,407500.0,1.0,0.0,0.0,0.0,0.0
3560,-118.46,34.24,11.0,5363.0,1160.0,2783.0,1034.0,3.8583,170700.0,1.0,0.0,0.0,0.0,0.0
3573,-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,160000.0,1.0,0.0,0.0,0.0,0.0
3578,-118.46,34.23,16.0,6338.0,1768.0,4718.0,1632.0,3.0187,154600.0,1.0,0.0,0.0,0.0,0.0
3591,-118.45,34.24,11.0,9053.0,2193.0,7096.0,2038.0,3.5082,136500.0,1.0,0.0,0.0,0.0,0.0
3592,-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,157600.0,1.0,0.0,0.0,0.0,0.0
3618,-118.46,34.23,19.0,9902.0,2814.0,7307.0,2660.0,2.585,145400.0,1.0,0.0,0.0,0.0,0.0
3748,-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,265200.0,1.0,0.0,0.0,0.0,0.0
3759,-118.37,34.16,6.0,6526.0,2007.0,3298.0,1790.0,2.7231,250000.0,1.0,0.0,0.0,0.0,0.0
3773,-118.44,34.21,20.0,5756.0,1477.0,4031.0,1369.0,3.2448,221200.0,1.0,0.0,0.0,0.0,0.0
3789,-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,221100.0,1.0,0.0,0.0,0.0,0.0
3797,-118.46,34.19,20.0,5992.0,1820.0,4826.0,1632.0,2.7237,233500.0,1.0,0.0,0.0,0.0,0.0
3831,-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,272600.0,1.0,0.0,0.0,0.0,0.0
3835,-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,273700.0,1.0,0.0,0.0,0.0,0.0
3839,-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,227100.0,1.0,0.0,0.0,0.0,0.0
3861,-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,189800.0,1.0,0.0,0.0,0.0,0.0
3903,-118.58,34.21,13.0,6227.0,1317.0,3739.0,1226.0,4.0313,299300.0,1.0,0.0,0.0,0.0,0.0
3908,-118.6,34.21,21.0,9512.0,2560.0,7282.0,2387.0,2.8039,227500.0,1.0,0.0,0.0,0.0,0.0
3919,-118.65,34.21,5.0,5429.0,665.0,2315.0,687.0,9.6465,500001.0,1.0,0.0,0.0,0.0,0.0
3920,-118.65,34.2,23.0,7480.0,1084.0,3037.0,1058.0,6.9223,338400.0,1.0,0.0,0.0,0.0,0.0
3922,-118.63,34.2,19.0,7411.0,1045.0,2814.0,950.0,6.7785,336100.0,1.0,0.0,0.0,0.0,0.0
3928,-118.57,34.2,18.0,7157.0,1869.0,4642.0,1699.0,3.1818,208000.0,1.0,0.0,0.0,0.0,0.0
3946,-118.6,34.19,16.0,14912.0,4183.0,5105.0,3302.0,2.8312,213900.0,1.0,0.0,0.0,0.0,0.0
3955,-118.66,34.19,23.0,7544.0,1031.0,3221.0,1043.0,7.642,374900.0,1.0,0.0,0.0,0.0,0.0
3957,-118.64,34.17,26.0,6767.0,903.0,2574.0,883.0,7.7846,409000.0,1.0,0.0,0.0,0.0,0.0
3961,-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,271300.0,1.0,0.0,0.0,0.0,0.0
3962,-118.61,34.17,19.0,5944.0,1345.0,2372.0,1250.0,3.8819,328900.0,1.0,0.0,0.0,0.0,0.0
3965,-118.63,34.18,33.0,5252.0,760.0,2041.0,730.0,6.7977,389700.0,1.0,0.0,0.0,0.0,0.0
3967,-118.66,34.18,25.0,6612.0,857.0,2519.0,843.0,8.3912,419000.0,1.0,0.0,0.0,0.0,0.0
3973,-118.62,34.15,26.0,5661.0,791.0,2493.0,780.0,7.9814,409900.0,1.0,0.0,0.0,0.0,0.0
3975,-118.58,34.17,18.0,6476.0,1082.0,2413.0,958.0,5.6327,500001.0,1.0,0.0,0.0,0.0,0.0
3979,-118.57,34.15,22.0,5791.0,706.0,2059.0,673.0,10.9201,500001.0,1.0,0.0,0.0,0.0,0.0
3990,-118.53,34.17,18.0,6430.0,1412.0,2897.0,1348.0,3.855,243800.0,1.0,0.0,0.0,0.0,0.0
3994,-118.54,34.18,17.0,7214.0,1994.0,4100.0,1823.0,3.0943,174500.0,1.0,0.0,0.0,0.0,0.0
3995,-118.53,34.18,16.0,7194.0,1976.0,3687.0,1894.0,3.1887,189300.0,1.0,0.0,0.0,0.0,0.0
4000,-118.52,34.17,20.0,17377.0,4457.0,7450.0,4204.0,3.2154,259600.0,1.0,0.0,0.0,0.0,0.0
4003,-118.51,34.16,23.0,11154.0,1995.0,4076.0,1809.0,5.4609,500001.0,1.0,0.0,0.0,0.0,0.0
4010,-118.51,34.14,28.0,6748.0,904.0,2431.0,876.0,12.8879,500001.0,1.0,0.0,0.0,0.0,0.0
4011,-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,500001.0,1.0,0.0,0.0,0.0,0.0
4012,-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,500001.0,1.0,0.0,0.0,0.0,0.0
4013,-118.56,34.14,23.0,9657.0,1189.0,3585.0,1162.0,10.4399,500001.0,1.0,0.0,0.0,0.0,0.0
4014,-118.43,34.15,28.0,6270.0,1706.0,2549.0,1497.0,3.2241,295800.0,1.0,0.0,0.0,0.0,0.0
4018,-118.44,34.15,29.0,5474.0,1457.0,2352.0,1326.0,3.415,382500.0,1.0,0.0,0.0,0.0,0.0
4023,-118.45,34.16,22.0,7828.0,2038.0,3303.0,1922.0,3.6171,318300.0,1.0,0.0,0.0,0.0,0.0
4028,-118.47,34.15,7.0,6306.0,1473.0,2381.0,1299.0,4.642,457300.0,1.0,0.0,0.0,0.0,0.0
4033,-118.48,34.14,31.0,9320.0,1143.0,2980.0,1109.0,10.3599,500001.0,1.0,0.0,0.0,0.0,0.0
4034,-118.46,34.14,34.0,5264.0,771.0,1738.0,753.0,8.8115,500001.0,1.0,0.0,0.0,0.0,0.0
4065,-118.39,34.14,19.0,5076.0,1034.0,2021.0,960.0,5.5683,309200.0,1.0,0.0,0.0,0.0,0.0
4069,-118.36,34.13,36.0,6871.0,1180.0,2216.0,1130.0,8.0499,495600.0,1.0,0.0,0.0,0.0,0.0
4074,-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,500001.0,1.0,0.0,0.0,0.0,0.0
4133,-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377,186800.0,1.0,0.0,0.0,0.0,0.0
4194,-118.3,34.1,37.0,5305.0,1980.0,3895.0,1874.0,2.0672,283300.0,1.0,0.0,0.0,0.0,0.0
4202,-118.32,34.11,33.0,5135.0,1450.0,2404.0,1292.0,3.2462,435700.0,1.0,0.0,0.0,0.0,0.0
4211,-118.34,34.11,40.0,5485.0,1242.0,2034.0,1133.0,3.6974,500001.0,1.0,0.0,0.0,0.0,0.0
4215,-118.35,34.1,18.0,7432.0,2793.0,3596.0,2270.0,2.8036,225000.0,1.0,0.0,0.0,0.0,0.0
4219,-118.35,34.1,24.0,5477.0,1803.0,2863.0,1755.0,1.845,237500.0,1.0,0.0,0.0,0.0,0.0
4224,-118.33,34.1,30.0,5293.0,2446.0,4123.0,2127.0,1.51,187500.0,1.0,0.0,0.0,0.0,0.0
4226,-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,1.6903,350000.0,1.0,0.0,0.0,0.0,0.0
4228,-118.3,34.1,35.0,7517.0,2961.0,5899.0,2769.0,1.9354,340000.0,1.0,0.0,0.0,0.0,0.0
4307,-118.35,34.11,33.0,7478.0,1678.0,2701.0,1500.0,4.1717,500001.0,1.0,0.0,0.0,0.0,0.0
4310,-118.37,34.11,42.0,5518.0,979.0,1863.0,957.0,8.5842,500001.0,1.0,0.0,0.0,0.0,0.0
4314,-118.39,34.1,30.0,6310.0,957.0,1776.0,880.0,8.944,500001.0,1.0,0.0,0.0,0.0,0.0
4536,-118.28,34.07,25.0,7522.0,3179.0,7221.0,2902.0,2.0173,177500.0,1.0,0.0,0.0,0.0,0.0
4571,-118.3,34.07,46.0,5677.0,2610.0,7443.0,2406.0,1.8238,237500.0,1.0,0.0,0.0,0.0,0.0
4582,-118.31,34.07,26.0,5062.0,2055.0,4533.0,1822.0,2.3105,166700.0,1.0,0.0,0.0,0.0,0.0
4588,-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,300000.0,1.0,0.0,0.0,0.0,0.0
4639,-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,1.0,0.0,0.0,0.0,0.0
5003,-118.35,34.02,34.0,5218.0,1576.0,3538.0,1371.0,1.5143,118800.0,1.0,0.0,0.0,0.0,0.0
5184,-118.39,34.12,29.0,6447.0,1012.0,2184.0,960.0,8.2816,500001.0,1.0,0.0,0.0,0.0,0.0
5185,-118.4,34.11,32.0,5578.0,753.0,1567.0,697.0,15.0001,500001.0,1.0,0.0,0.0,0.0,0.0
5187,-118.43,34.11,27.0,10806.0,1440.0,3511.0,1352.0,12.7296,500001.0,1.0,0.0,0.0,0.0,0.0
5189,-118.45,34.12,20.0,10722.0,1617.0,3731.0,1511.0,9.7449,500001.0,1.0,0.0,0.0,0.0,0.0
5193,-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,500001.0,1.0,0.0,0.0,0.0,0.0
5195,-118.47,34.1,32.0,8041.0,1141.0,2768.0,1106.0,11.1978,500001.0,1.0,0.0,0.0,0.0,0.0
5196,-118.49,34.11,27.0,6603.0,879.0,2336.0,868.0,13.2935,500001.0,1.0,0.0,0.0,0.0,0.0
5202,-118.51,34.11,29.0,9013.0,1117.0,2919.0,1061.0,13.947,500001.0,1.0,0.0,0.0,0.0,0.0
5204,-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,500001.0,1.0,0.0,0.0,0.0,0.0
5207,-118.57,34.09,14.0,7970.0,1142.0,2926.0,1096.0,11.2866,500001.0,1.0,0.0,0.0,0.0,0.0
5208,-118.54,34.05,33.0,6778.0,1092.0,2540.0,1052.0,8.565,500001.0,1.0,0.0,0.0,0.0,0.0
5213,-118.55,34.03,35.0,9075.0,1858.0,3646.0,1724.0,6.0307,500001.0,1.0,0.0,0.0,0.0,0.0
5225,-118.47,34.06,26.0,6577.0,1789.0,2937.0,1652.0,4.801,500001.0,1.0,0.0,0.0,0.0,0.0
5226,-118.46,34.06,20.0,5448.0,1532.0,2202.0,1442.0,4.2554,500001.0,1.0,0.0,0.0,0.0,0.0
5230,-118.47,34.05,22.0,5215.0,1193.0,2048.0,1121.0,4.7009,500001.0,1.0,0.0,0.0,0.0,0.0
5249,-118.44,34.06,9.0,5102.0,1695.0,2609.0,1450.0,3.2545,500001.0,1.0,0.0,0.0,0.0,0.0
5252,-118.44,34.05,15.0,5368.0,1312.0,2269.0,1232.0,5.7097,316700.0,1.0,0.0,0.0,0.0,0.0
5266,-118.44,34.05,20.0,5943.0,1538.0,2492.0,1429.0,4.1141,305000.0,1.0,0.0,0.0,0.0,0.0
5272,-118.46,34.05,25.0,6902.0,2138.0,3136.0,1844.0,2.6509,410000.0,1.0,0.0,0.0,0.0,0.0
5275,-118.47,34.04,21.0,5041.0,1491.0,2719.0,1420.0,3.5335,268800.0,1.0,0.0,0.0,0.0,0.0
5290,-118.41,34.05,16.0,9728.0,2211.0,3026.0,1899.0,5.8758,500001.0,1.0,0.0,0.0,0.0,0.0
5326,-118.4,34.02,19.0,7297.0,2331.0,3870.0,2144.0,3.116,300000.0,1.0,0.0,0.0,0.0,0.0
5330,-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,320000.0,1.0,0.0,0.0,0.0,0.0
5332,-118.4,34.03,13.0,6152.0,1978.0,3397.0,1845.0,3.4058,275000.0,1.0,0.0,0.0,0.0,0.0
5388,-118.44,34.0,22.0,5822.0,1707.0,3335.0,1585.0,3.1579,243100.0,1.0,0.0,0.0,0.0,0.0
5393,-118.43,34.0,28.0,6128.0,1963.0,3586.0,1815.0,2.7058,310900.0,1.0,0.0,0.0,0.0,0.0
5435,-118.46,33.97,18.0,9430.0,2473.0,3408.0,2003.0,6.1726,500001.0,1.0,0.0,0.0,0.0,0.0
5445,-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,351700.0,1.0,0.0,0.0,0.0,0.0
5448,-118.42,33.99,23.0,5548.0,1245.0,2847.0,1229.0,4.4228,366900.0,1.0,0.0,0.0,0.0,0.0
5468,-118.37,33.97,32.0,6699.0,1781.0,2725.0,1544.0,3.3889,285700.0,1.0,0.0,0.0,0.0,0.0
5483,-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064,283200.0,1.0,0.0,0.0,0.0,0.0
5496,-118.37,33.95,5.0,6955.0,2062.0,3591.0,1566.0,3.111,247600.0,1.0,0.0,0.0,0.0,0.0
5528,-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,282700.0,1.0,0.0,0.0,0.0,0.0
5573,-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,5.7764,290500.0,1.0,0.0,0.0,0.0,0.0
5581,-118.3,33.76,6.0,6097.0,1270.0,2678.0,1226.0,5.1269,285200.0,1.0,0.0,0.0,0.0,0.0
5616,-118.33,33.72,25.0,6191.0,1081.0,2297.0,1023.0,6.4246,446700.0,0.0,0.0,0.0,0.0,1.0
5660,-118.27,34.22,34.0,8206.0,1186.0,3141.0,1150.0,7.2812,462200.0,1.0,0.0,0.0,0.0,0.0
5663,-118.26,34.18,32.0,14556.0,2077.0,5459.0,2017.0,8.1657,500001.0,1.0,0.0,0.0,0.0,0.0
5669,-118.21,34.17,24.0,8590.0,1231.0,3401.0,1178.0,8.1325,472700.0,1.0,0.0,0.0,0.0,0.0
5672,-118.2,34.16,31.0,5550.0,881.0,2465.0,862.0,6.8317,446100.0,1.0,0.0,0.0,0.0,0.0
5681,-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,280000.0,1.0,0.0,0.0,0.0,0.0
5682,-118.26,34.17,20.0,5949.0,1417.0,2593.0,1337.0,3.8576,318600.0,1.0,0.0,0.0,0.0,0.0
5687,-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0,1.0,0.0,0.0,0.0,0.0
5724,-118.24,34.15,17.0,5282.0,1605.0,4116.0,1574.0,3.052,209800.0,1.0,0.0,0.0,0.0,0.0
5753,-118.25,34.14,25.0,5980.0,1856.0,5217.0,1772.0,2.506,184500.0,1.0,0.0,0.0,0.0,0.0
5759,-118.31,34.22,27.0,7714.0,1132.0,3199.0,1100.0,7.1262,446200.0,1.0,0.0,0.0,0.0,0.0
5782,-118.33,34.2,23.0,7179.0,1985.0,4757.0,1924.0,3.1051,206500.0,1.0,0.0,0.0,0.0,0.0
5783,-118.3,34.18,13.0,7174.0,1997.0,4293.0,1872.0,3.0973,251900.0,1.0,0.0,0.0,0.0,0.0
5785,-118.3,34.18,5.0,5492.0,1549.0,2997.0,1405.0,3.3205,172100.0,1.0,0.0,0.0,0.0,0.0
5829,-118.34,34.16,25.0,6082.0,1763.0,2616.0,1644.0,3.6486,246900.0,1.0,0.0,0.0,0.0,0.0
5859,-117.71,34.15,17.0,17715.0,2370.0,7665.0,2312.0,7.9068,349100.0,0.0,1.0,0.0,0.0,0.0
5861,-117.78,34.13,18.0,7798.0,1161.0,3710.0,1227.0,5.8819,260500.0,0.0,1.0,0.0,0.0,0.0
5862,-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,358700.0,0.0,1.0,0.0,0.0,0.0
5863,-117.8,34.15,14.0,7876.0,1253.0,3699.0,1162.0,5.5423,248700.0,0.0,1.0,0.0,0.0,0.0
5865,-117.8,34.1,17.0,5153.0,1164.0,2949.0,1083.0,3.5603,174600.0,0.0,1.0,0.0,0.0,0.0
5869,-117.83,34.14,26.0,8254.0,1153.0,3460.0,1131.0,6.5253,349900.0,0.0,1.0,0.0,0.0,0.0
5873,-117.87,34.15,24.0,5745.0,735.0,2061.0,679.0,8.2827,451400.0,0.0,1.0,0.0,0.0,0.0
5874,-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,156800.0,0.0,1.0,0.0,0.0,0.0
5901,-117.85,34.11,25.0,9255.0,1659.0,4944.0,1627.0,4.5708,223000.0,0.0,1.0,0.0,0.0,0.0
5902,-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,348900.0,0.0,1.0,0.0,0.0,0.0
5903,-117.81,34.12,23.0,7063.0,1176.0,3100.0,1112.0,4.8229,192600.0,0.0,1.0,0.0,0.0,0.0
5906,-117.83,34.1,18.0,11026.0,1978.0,5407.0,1923.0,4.075,231100.0,0.0,1.0,0.0,0.0,0.0
5910,-117.76,34.12,16.0,9020.0,1509.0,3575.0,1486.0,4.2415,275700.0,0.0,1.0,0.0,0.0,0.0
5915,-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,212300.0,0.0,1.0,0.0,0.0,0.0
5917,-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,4.3148,240700.0,0.0,1.0,0.0,0.0,0.0
5920,-117.75,34.1,21.0,8069.0,2174.0,4369.0,2036.0,3.2756,156800.0,0.0,1.0,0.0,0.0,0.0
5921,-117.71,34.12,20.0,11250.0,1893.0,4952.0,1859.0,5.6785,239500.0,0.0,1.0,0.0,0.0,0.0
5922,-117.73,34.12,26.0,6459.0,894.0,2487.0,885.0,6.2089,261800.0,0.0,1.0,0.0,0.0,0.0
5940,-117.77,34.08,27.0,5929.0,932.0,2817.0,828.0,6.0434,214800.0,0.0,1.0,0.0,0.0,0.0
5970,-117.73,34.08,28.0,5173.0,1069.0,3502.0,954.0,3.8438,130800.0,0.0,1.0,0.0,0.0,0.0
5991,-117.86,33.99,10.0,17820.0,2812.0,8686.0,2666.0,6.3875,310700.0,1.0,0.0,0.0,0.0,0.0
5993,-117.78,34.03,8.0,32054.0,5290.0,15507.0,5050.0,6.0191,253900.0,1.0,0.0,0.0,0.0,0.0
5994,-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0,1.0,0.0,0.0,0.0,0.0
5996,-117.81,34.01,12.0,9197.0,1642.0,4332.0,1554.0,4.9589,282100.0,1.0,0.0,0.0,0.0,0.0
5997,-117.79,34.02,5.0,18690.0,2862.0,9427.0,2777.0,6.4266,315600.0,1.0,0.0,0.0,0.0,0.0
5999,-117.83,33.99,14.0,17527.0,2751.0,8380.0,2676.0,6.2734,267000.0,1.0,0.0,0.0,0.0,0.0
6001,-117.83,33.97,11.0,21533.0,3078.0,9671.0,2890.0,7.0329,368300.0,1.0,0.0,0.0,0.0,0.0
6002,-117.87,34.04,7.0,27700.0,4179.0,15037.0,4072.0,6.6288,339700.0,1.0,0.0,0.0,0.0,0.0
6003,-117.86,34.02,19.0,6300.0,937.0,3671.0,943.0,5.9716,262100.0,1.0,0.0,0.0,0.0,0.0
6005,-117.84,34.04,4.0,9959.0,1544.0,4904.0,1429.0,6.9754,402500.0,1.0,0.0,0.0,0.0,0.0
6012,-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4.51,189900.0,1.0,0.0,0.0,0.0,0.0
6025,-117.87,34.1,15.0,6409.0,1363.0,3359.0,1267.0,3.875,173300.0,1.0,0.0,0.0,0.0,0.0
6026,-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3.8465,180700.0,1.0,0.0,0.0,0.0,0.0
6078,-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,159700.0,0.0,1.0,0.0,0.0,0.0
6134,-117.88,34.08,30.0,6132.0,1538.0,3147.0,1449.0,2.7763,187800.0,1.0,0.0,0.0,0.0,0.0
6138,-117.9,34.08,32.0,5482.0,1251.0,3426.0,1117.0,3.2943,204400.0,1.0,0.0,0.0,0.0,0.0
